provenance,setting,domain,split,input_group,method,human_order,median_scores,complete,pairwise,top_region,best_of_4,rank_regret,cost_units
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0038,Metric ensemble,2|1|0|3,0.49504057|-0.53692927|1.26454574|-0.11596094,1,0.66666667,0.60000000,1.00000000,0.00000000,0.764528
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0039,Metric ensemble,1|2|0|3,-2.41601438|3.06259266|1.91834633|-0.29259533,1,0.83333333,1.00000000,1.00000000,0.00000000,0.782722
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0040,Metric ensemble,0|1|2|3,1.01572919|1.36100040|-1.38327446|-4.63822106,1,0.83333333,0.80000000,0.00000000,0.33333333,0.614170
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0041,Metric ensemble,0|3|2|1,-1.12766505|0.14272927|-2.79835570|2.01812802,1,0.50000000,0.60000000,0.00000000,0.33333333,0.560580
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0042,Metric ensemble,1|0|3|2,2.48006892|1.58746495|-2.75411908|-0.57974120,1,0.83333333,0.80000000,0.00000000,0.33333333,0.782574
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0043,Metric ensemble,0|3|2|1,2.33303545|0.08331620|2.78910896|-0.63095716,1,0.50000000,0.40000000,0.00000000,0.66666667,0.619382
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0044,Metric ensemble,3|2|0|1,0.81667912|-2.29761474|1.60046952|-0.13272194,1,0.66666667,0.60000000,0.00000000,0.33333333,0.548849
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0045,Metric ensemble,1|2|0|3,0.16360175|4.86303168|-2.82660536|-1.68757433,1,0.66666667,0.60000000,1.00000000,0.00000000,0.606999
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0046,Metric ensemble,1|3|0|2,-1.52682051|3.00162480|-2.61578442|4.09497070,1,0.83333333,0.80000000,0.00000000,0.33333333,0.467894
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0047,Metric ensemble,0|2|3|1,-1.33810985|-3.39579154|2.96847525|-0.05179766,1,0.66666667,0.60000000,0.00000000,0.33333333,0.544590
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0048,Metric ensemble,2|0|3|1,0.93699878|-2.04652456|3.05179845|2.55518985,1,0.83333333,0.80000000,1.00000000,0.00000000,0.626567
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0049,Metric ensemble,0|1|3|2,-0.40078963|-0.83881365|-4.98936365|-1.22995541,1,1.00000000,1.00000000,1.00000000,0.00000000,0.840136
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0050,Metric ensemble,0|3|2|1,-3.88520813|-2.54749839|-3.69512263|0.12216155,1,0.33333333,0.40000000,0.00000000,0.33333333,0.804292
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0051,Metric ensemble,0|3|1|2,-0.27417087|2.36632452|-2.78168878|-2.33474496,1,0.66666667,0.60000000,0.00000000,0.66666667,0.637408
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0052,Metric ensemble,0|3|1|2,1.84310363|-1.95443292|-4.50483396|0.23334559,1,1.00000000,1.00000000,1.00000000,0.00000000,0.515710
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0053,Metric ensemble,0|2|3|1,-0.10675612|-4.38442468|2.66200484|-0.23274082,1,0.83333333,0.80000000,0.00000000,0.33333333,0.527751
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0054,Metric ensemble,2|0|1|3,3.88300052|-3.34335947|3.07568662|-0.21918132,1,0.66666667,0.80000000,0.00000000,0.33333333,0.633642
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0055,Metric ensemble,3|0|1|2,-0.86365583|0.22079349|-1.58619720|2.57884696,1,0.83333333,0.80000000,1.00000000,0.00000000,0.777414
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0056,Metric ensemble,3|1|2|0,-1.35379530|-1.36243163|1.52027662|-0.12265874,1,0.50000000,0.40000000,0.00000000,0.66666667,0.606254
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0057,Metric ensemble,1|0|3|2,0.24731761|-2.72142188|-1.13853446|0.52069432,1,0.33333333,0.20000000,0.00000000,0.66666667,1.040103
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0058,Metric ensemble,0|2|1|3,-0.75228422|1.18362810|-2.15516553|-0.79595070,1,0.50000000,0.40000000,0.00000000,0.66666667,0.586176
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0059,Metric ensemble,1|3|2|0,-1.94092107|1.56390849|0.28909573|-0.35688138,1,0.83333333,0.80000000,1.00000000,0.00000000,0.697097
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0060,Metric ensemble,3|1|0|2,3.00039115|0.00876898|1.49036388|2.29738774,1,0.50000000,0.40000000,0.00000000,0.66666667,0.614097
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0061,Metric ensemble,0|1|3|2,0.38910491|-1.51760447|1.72288387|-0.54701943,1,0.33333333,0.40000000,0.00000000,1.00000000,0.561911
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0062,Metric ensemble,2|1|0|3,3.01298692|1.34996069|2.07570614|1.73804082,1,0.50000000,0.40000000,0.00000000,0.66666667,0.885509
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0063,Metric ensemble,2|0|1|3,-1.30708893|-0.10709007|1.05302587|-1.41415373,1,0.83333333,0.80000000,1.00000000,0.00000000,0.579237
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0064,Metric ensemble,2|3|1|0,-1.48214572|-0.62109121|1.58769950|0.41206682,1,1.00000000,1.00000000,1.00000000,0.00000000,0.545841
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0065,Metric ensemble,1|3|0|2,-2.79536389|0.25921754|-3.07937732|-3.41554357,1,0.66666667,0.60000000,1.00000000,0.00000000,0.661211
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0066,Metric ensemble,0|1|3|2,3.25882952|-1.60317309|-3.84433716|0.99324212,1,0.83333333,0.80000000,1.00000000,0.00000000,0.513403
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0067,Metric ensemble,3|1|2|0,-1.67670893|3.64930142|-2.19898957|3.72201940,1,0.83333333,1.00000000,1.00000000,0.00000000,0.848834
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0068,Metric ensemble,3|0|1|2,0.33454063|0.03658514|-2.40572020|-0.44531375,1,0.66666667,0.60000000,0.00000000,0.33333333,0.384839
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0069,Metric ensemble,0|3|2|1,-0.92793341|-0.39140006|-1.16822496|-1.68121395,1,0.33333333,0.40000000,0.00000000,1.00000000,0.662614
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0070,Metric ensemble,1|3|2|0,-2.00777511|1.52811592|-2.22687985|-1.02496668,1,0.83333333,1.00000000,1.00000000,0.00000000,0.521723
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0071,Metric ensemble,2|0|1|3,0.36758327|-1.16080576|1.92811087|-2.86804395,1,1.00000000,1.00000000,1.00000000,0.00000000,0.548008
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0072,Metric ensemble,0|3|2|1,1.02963150|-0.93622607|1.64368285|-0.67978942,1,0.66666667,0.60000000,0.00000000,0.66666667,0.675137
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0073,Metric ensemble,0|1|3|2,0.04320406|2.18829576|-1.96012021|-0.62637256,1,0.83333333,0.80000000,0.00000000,0.33333333,0.920313
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0074,Metric ensemble,3|1|0|2,1.82786006|-1.31941119|0.01301762|1.42706731,1,0.50000000,0.40000000,0.00000000,0.66666667,0.560667
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0075,Metric ensemble,3|1|0|2,-0.63221308|4.34316815|-1.03727182|-1.86567169,1,0.50000000,0.40000000,0.00000000,0.33333333,0.589182
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0076,Metric ensemble,0|1|3|2,-0.46253734|-0.28703012|-4.38869178|2.09751402,1,0.50000000,0.40000000,0.00000000,0.66666667,0.670528
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0077,Metric ensemble,3|1|2|0,1.27793592|0.43139856|-0.79129241|2.66262875,1,0.66666667,0.80000000,1.00000000,0.00000000,0.694472
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0078,Metric ensemble,3|0|1|2,-1.46295833|-3.42841097|-3.18237783|-0.05017700,1,0.83333333,1.00000000,1.00000000,0.00000000,0.795407
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0079,Metric ensemble,1|2|3|0,-1.59920940|2.67239683|2.92566203|1.47686461,1,0.83333333,0.80000000,0.00000000,0.33333333,0.677199
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0080,Metric ensemble,2|0|1|3,0.32558856|-0.62717070|-0.91007118|1.14388629,1,0.16666667,0.20000000,0.00000000,1.00000000,0.564840
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0081,Metric ensemble,3|2|1|0,0.73768842|-1.28346031|1.74497022|1.95525504,1,0.83333333,1.00000000,1.00000000,0.00000000,0.644340
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0082,Metric ensemble,2|3|1|0,1.69642590|-0.74773267|1.00792356|0.15884052,1,0.50000000,0.60000000,0.00000000,1.00000000,0.476220
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0083,Metric ensemble,0|1|2|3,0.61568393|1.23270220|0.08294923|0.15335478,1,0.66666667,0.80000000,0.00000000,0.33333333,0.428691
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0084,Metric ensemble,1|3|0|2,1.46244846|2.17113025|1.48651115|-0.55619382,1,0.50000000,0.60000000,1.00000000,0.00000000,0.708344
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0085,Metric ensemble,1|0|3|2,0.02670290|-1.76037820|-3.86830780|-1.88216159,1,0.83333333,0.80000000,0.00000000,0.33333333,0.624842
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0086,Metric ensemble,1|2|3|0,-0.28393094|-0.61205849|1.28050780|-1.76830360,1,0.50000000,0.60000000,0.00000000,0.33333333,0.629954
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0087,Metric ensemble,1|3|0|2,-1.04463953|1.31329403|0.39260749|4.20788358,1,0.66666667,0.80000000,0.00000000,0.33333333,0.582946
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0088,Metric ensemble,2|3|0|1,-3.50768773|-2.89284514|-1.13380180|1.05908308,1,0.66666667,0.80000000,0.00000000,0.33333333,0.605962
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0089,Metric ensemble,3|2|1|0,1.07760398|-1.18250930|-0.98966323|2.22420369,1,0.66666667,0.80000000,1.00000000,0.00000000,0.776420
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0090,Metric ensemble,2|3|0|1,-1.29130997|0.33431313|-2.07552976|-3.41338029,1,0.16666667,0.20000000,0.00000000,1.00000000,0.675210
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0091,Metric ensemble,3|0|2|1,-0.56657972|2.22082830|2.09531324|-0.19328310,1,0.16666667,0.20000000,0.00000000,1.00000000,0.618706
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0092,Metric ensemble,0|2|1|3,2.84477422|0.52144216|-1.58079489|-1.10040973,1,0.66666667,0.60000000,1.00000000,0.00000000,0.657088
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0093,Metric ensemble,3|1|0|2,-1.46662052|1.00093118|-1.35316128|-0.02015637,1,0.66666667,0.80000000,0.00000000,0.33333333,0.646655
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0094,Metric ensemble,2|0|3|1,0.27586108|-0.55589615|2.49883034|1.21034578,1,0.83333333,0.80000000,1.00000000,0.00000000,0.692369
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0095,Metric ensemble,3|0|2|1,-0.48509126|-3.04575594|-0.27781571|1.73207954,1,0.83333333,0.80000000,1.00000000,0.00000000,0.831140
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0096,Metric ensemble,1|2|3|0,-1.17803816|-0.92421855|0.08013180|0.94759014,1,0.50000000,0.40000000,0.00000000,0.66666667,0.619564
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0097,Metric ensemble,2|0|3|1,-1.62434536|-1.32640830|-1.26216368|-0.32740359,1,0.50000000,0.40000000,0.00000000,0.66666667,0.548679
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0098,Metric ensemble,2|3|1|0,-2.39905892|-0.46278662|-0.81664783|-0.18024573,1,0.66666667,0.60000000,0.00000000,0.33333333,0.630156
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0099,Metric ensemble,0|2|3|1,-1.25868823|-1.60377462|-2.72538476|-0.84300005,1,0.50000000,0.40000000,0.00000000,0.66666667,0.471881
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0100,Metric ensemble,3|0|2|1,-2.71100144|-0.94764875|1.20200580|0.40899209,1,0.50000000,0.40000000,0.00000000,0.66666667,0.881172
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0101,Metric ensemble,0|2|3|1,-1.19151122|-3.63222853|-0.73773893|1.63752379,1,0.50000000,0.40000000,0.00000000,0.66666667,0.575658
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0102,Metric ensemble,3|1|0|2,3.36071136|-1.65691139|-0.90017836|1.04653487,1,0.50000000,0.40000000,0.00000000,0.66666667,0.667013
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0103,Metric ensemble,2|1|3|0,0.50728959|-1.17364399|-0.98222434|2.40550892,1,0.33333333,0.20000000,0.00000000,0.66666667,0.641854
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0104,Metric ensemble,3|2|0|1,-0.50879226|-0.24805400|-1.37397954|-1.42872409,1,0.00000000,0.00000000,0.00000000,1.00000000,0.596401
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0105,Metric ensemble,2|3|0|1,2.84324044|0.83174582|0.55763090|-2.47544320,1,0.33333333,0.20000000,0.00000000,0.66666667,0.534219
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0106,Metric ensemble,2|0|3|1,-0.33116258|1.25440295|3.86527070|0.51387525,1,0.50000000,0.60000000,1.00000000,0.00000000,0.628215
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0107,Metric ensemble,0|2|1|3,5.37287393|0.15626465|-0.60421906|-0.77218871,1,0.83333333,0.80000000,1.00000000,0.00000000,0.476164
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0108,Metric ensemble,1|2|0|3,-0.68099560|1.37570675|2.48761174|0.40824191,1,0.66666667,0.80000000,0.00000000,0.33333333,0.496963
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0109,Metric ensemble,0|1|2|3,3.19115299|-1.00348192|3.63710834|-0.75280132,1,0.50000000,0.40000000,0.00000000,0.66666667,0.624846
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0110,Metric ensemble,2|3|0|1,-1.56441232|0.84880395|0.28267487|-1.08829399,1,0.50000000,0.60000000,0.00000000,1.00000000,0.721261
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0111,Metric ensemble,3|2|0|1,-3.83039645|-1.37848056|0.28026290|0.95802866,1,0.83333333,1.00000000,1.00000000,0.00000000,0.622487
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0112,Metric ensemble,2|1|0|3,0.03366362|-0.52033499|1.89565815|-1.25416602,1,0.83333333,0.80000000,1.00000000,0.00000000,0.833213
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0113,Metric ensemble,3|0|2|1,-0.93617815|-0.76610183|0.88085616|0.39804984,1,0.50000000,0.40000000,0.00000000,0.66666667,0.745174
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0114,Metric ensemble,3|2|1|0,-1.29568370|-0.38593930|1.04541131|0.27265404,1,0.83333333,0.80000000,0.00000000,0.33333333,0.556032
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0115,Metric ensemble,1|2|0|3,-1.92468833|1.73748443|0.92055325|-2.80573034,1,1.00000000,1.00000000,1.00000000,0.00000000,0.575456
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0116,Metric ensemble,0|1|2|3,0.04478988|0.25958280|-3.04549648|-5.16726836,1,0.83333333,0.80000000,0.00000000,0.33333333,0.484369
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0117,Metric ensemble,1|3|0|2,-3.42472173|3.98832917|-1.60455992|3.35682021,1,0.83333333,1.00000000,1.00000000,0.00000000,0.755007
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0118,Metric ensemble,1|0|2|3,-1.11821385|1.76844499|-1.85232215|-1.05082119,1,0.66666667,0.80000000,1.00000000,0.00000000,0.555496
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0119,Metric ensemble,3|0|1|2,-0.08321711|-0.35101713|-1.98517443|1.26975820,1,1.00000000,1.00000000,1.00000000,0.00000000,0.822069
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0120,Metric ensemble,2|0|1|3,2.21031290|0.36370582|3.00001965|1.08470276,1,0.83333333,1.00000000,1.00000000,0.00000000,0.787407
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0121,Metric ensemble,3|1|2|0,-2.12846606|3.42599127|1.78867451|0.50364499,1,0.66666667,0.60000000,0.00000000,0.33333333,0.758447
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0122,Metric ensemble,3|0|1|2,-1.45940432|0.89154255|0.40645053|1.94665632,1,0.66666667,0.60000000,1.00000000,0.00000000,0.631477
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0123,Metric ensemble,0|3|1|2,0.03840937|0.09497340|-0.64804064|-2.08755617,1,0.50000000,0.40000000,0.00000000,0.66666667,0.720787
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0124,Metric ensemble,1|2|3|0,-1.61098700|1.84640611|-2.50158064|1.24529670,1,0.66666667,0.60000000,1.00000000,0.00000000,0.586429
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0125,Metric ensemble,3|0|1|2,0.98705363|-1.02147900|-1.84918744|3.72019205,1,1.00000000,1.00000000,1.00000000,0.00000000,0.581687
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0126,Metric ensemble,2|0|3|1,2.19856302|-5.13570938|1.20530538|-2.95310411,1,0.83333333,0.80000000,0.00000000,0.33333333,0.536887
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0127,Metric ensemble,2|1|0|3,-0.35767355|-1.16919027|1.99688258|1.45708233,1,0.50000000,0.60000000,1.00000000,0.00000000,0.546883
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0128,Metric ensemble,1|0|3|2,-0.62103303|-0.13415532|-2.01358475|-1.00611977,1,1.00000000,1.00000000,1.00000000,0.00000000,0.484882
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0129,Metric ensemble,0|2|1|3,1.27355587|-0.80320042|-0.74917395|-1.31802998,1,1.00000000,1.00000000,1.00000000,0.00000000,0.781704
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0130,Metric ensemble,0|1|2|3,2.47705067|-1.55589850|-4.05793032|-0.41796980,1,0.66666667,0.80000000,1.00000000,0.00000000,0.554724
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0131,Metric ensemble,2|1|0|3,-1.18820343|3.05684445|-2.24688094|-0.97693024,1,0.33333333,0.40000000,0.00000000,0.33333333,0.734885
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0132,Metric ensemble,1|3|0|2,0.05220341|-0.51221727|-2.06211783|0.10302422,1,0.66666667,0.60000000,0.00000000,0.33333333,0.620272
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0133,Metric ensemble,3|0|1|2,2.24829348|-1.59697100|-2.10959547|-0.81409746,1,0.83333333,0.80000000,0.00000000,0.33333333,0.694258
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0134,Metric ensemble,1|2|3|0,-0.81359685|0.24583017|0.84228447|-0.05599597,1,0.83333333,0.80000000,0.00000000,0.33333333,0.746225
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0135,Metric ensemble,3|0|2|1,-0.25456520|0.50741994|-0.88213181|3.17403011,1,0.66666667,0.80000000,1.00000000,0.00000000,0.471448
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0136,Metric ensemble,0|3|1|2,2.90630148|-0.72837283|-1.01796081|1.65083893,1,1.00000000,1.00000000,1.00000000,0.00000000,0.579775
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0137,Metric ensemble,0|1|2|3,0.49979679|0.33790094|0.87008629|-0.49618212,1,0.66666667,0.60000000,0.00000000,0.66666667,0.638105
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0138,Metric ensemble,3|1|0|2,-0.77514242|0.23314821|-0.32675526|0.78100502,1,0.83333333,1.00000000,1.00000000,0.00000000,0.721106
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0139,Metric ensemble,0|2|1|3,2.64904166|0.15721648|-1.53678314|1.92055873,1,0.50000000,0.60000000,1.00000000,0.00000000,0.505893
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0140,Metric ensemble,1|3|0|2,-0.72363342|-0.64948858|-3.56841323|1.97496208,1,0.83333333,0.80000000,0.00000000,0.33333333,0.411537
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0141,Metric ensemble,3|1|2|0,-2.51738855|-0.88510609|0.01849380|1.06290886,1,0.83333333,0.80000000,1.00000000,0.00000000,0.501745
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0142,Metric ensemble,1|3|0|2,-0.55324744|4.32895330|-2.29960779|2.21705117,1,1.00000000,1.00000000,1.00000000,0.00000000,0.503767
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0143,Metric ensemble,1|3|2|0,-0.22680299|2.93726627|0.24098259|-0.25271087,1,0.66666667,0.60000000,1.00000000,0.00000000,0.659898
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0144,Metric ensemble,1|3|2|0,-3.05565116|-0.85153571|0.42501374|-0.72128331,1,0.50000000,0.40000000,0.00000000,0.66666667,0.594882
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0145,Metric ensemble,2|1|0|3,-0.93417612|-3.48872152|-1.55927443|-0.58245953,1,0.16666667,0.20000000,0.00000000,1.00000000,0.720833
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0146,Metric ensemble,1|0|2|3,2.24450222|-1.49857427|0.19980090|2.29235161,1,0.16666667,0.20000000,0.00000000,1.00000000,0.486736
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0147,Metric ensemble,2|1|0|3,0.20234886|2.43440608|1.78076011|-4.01931520,1,0.83333333,0.80000000,0.00000000,0.33333333,0.730826
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0148,Metric ensemble,1|2|0|3,-0.11031437|-1.60261325|0.58565052|-2.60304185,1,0.66666667,0.60000000,0.00000000,0.33333333,0.527727
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0149,Metric ensemble,3|2|0|1,-1.07967894|-1.53518052|0.73381849|1.71100084,1,1.00000000,1.00000000,1.00000000,0.00000000,0.597766
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0150,Metric ensemble,1|3|0|2,-1.91578538|1.39934778|-2.71833950|2.19798015,1,0.83333333,0.80000000,0.00000000,0.33333333,0.710513
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0151,Metric ensemble,0|3|2|1,-0.40680792|-2.25348362|0.78035501|0.85803193,1,0.66666667,0.60000000,0.00000000,0.33333333,0.661418
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0152,Metric ensemble,1|3|2|0,1.50069977|2.32330124|0.72153718|0.52727190,1,0.50000000,0.60000000,1.00000000,0.00000000,0.434815
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0153,Metric ensemble,0|3|2|1,2.48718920|-2.32001651|1.84558634|1.18762146,1,0.83333333,0.80000000,1.00000000,0.00000000,0.705423
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0154,Metric ensemble,1|0|3|2,0.19848698|0.30642276|-1.35091943|-0.36464247,1,1.00000000,1.00000000,1.00000000,0.00000000,0.592252
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0155,Metric ensemble,1|2|0|3,1.88162992|0.76745050|0.51079883|-2.95024351,1,0.66666667,0.60000000,0.00000000,0.66666667,0.589186
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0156,Metric ensemble,0|3|2|1,-0.69918936|-5.36150945|-3.08306149|0.08141407,1,0.83333333,0.80000000,0.00000000,0.33333333,0.640515
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0157,Metric ensemble,2|0|3|1,1.22706261|-1.95217839|-0.53355242|0.59330032,1,0.66666667,0.60000000,0.00000000,0.33333333,0.438444
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0158,Metric ensemble,3|2|0|1,1.84555686|-0.99339540|0.10017358|-0.33189080,1,0.50000000,0.40000000,0.00000000,0.66666667,0.653464
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0159,Metric ensemble,2|0|1|3,1.11906046|0.59283356|0.06043146|1.74432692,1,0.16666667,0.20000000,0.00000000,1.00000000,1.041525
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0000,Static judge,2|3|1|0,-0.23346846|-0.39563232|0.43610237|0.44989358,1,0.66666667,0.80000000,0.00000000,0.33333333,0.839534
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0001,Static judge,3|2|0|1,1.47796931|-2.55991050|-0.22075088|-1.75755464,1,0.50000000,0.40000000,0.00000000,0.66666667,0.897333
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0002,Static judge,1|0|3|2,0.98600392|2.12299590|-4.19082423|0.06452314,1,1.00000000,1.00000000,1.00000000,0.00000000,0.690198
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0003,Static judge,3|0|2|1,-0.12035218|-3.03835984|2.13061777|0.87603896,1,0.66666667,0.60000000,0.00000000,0.66666667,0.849164
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0004,Static judge,3|2|1|0,-0.18298367|1.15174258|0.62540338|1.82308768,1,0.83333333,0.80000000,1.00000000,0.00000000,0.855981
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0005,Static judge,3|1|0|2,0.43689357|1.57361523|-2.76346959|1.65336702,1,1.00000000,1.00000000,1.00000000,0.00000000,0.905755
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0006,Static judge,1|0|3|2,1.24195994|-2.58560789|-0.45930663|1.16163265,1,0.50000000,0.40000000,0.00000000,0.33333333,0.963669
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0007,Static judge,0|2|1|3,2.75244633|0.47378956|0.49612954|0.15754148,1,1.00000000,1.00000000,1.00000000,0.00000000,0.960061
SIMULATED,Collect,TD-AR5,ID,SIM-21-ID-0008,Static judge,1|3|2|0,0.39391978|1.54124904|1.64513996|2.48965477,1,0.66666667,0.60000000,0.00000000,0.33333333,0.837465
